Engine rpm,Lub oil pressure,Fuel pressure,Coolant pressure,lub oil temp,Coolant temp,Engine Condition
1426,2.58537116,7.646333778,4.380459541,85.24235288,80.76419942,1
500,4.986831335,5.811700109,2.075684288,76.92004538,75.66283774,1
623,0.756263871,7.870837554,3.736660293,80.27571477,82.07990204,1
672,2.776304558,8.335777109,4.928936026,78.25186978,91.48285719,0
1256,4.062338949,7.177678446,2.331673167,77.96431162,74.49223789,0
446,2.545717527,4.428304934,2.585420099,76.39821415,72.71800887,1
1360,2.906589129,6.071670385,1.781725069,82.49106207,82.20161493,0
464,3.94428111,6.123375284,1.113655194,79.01363259,81.60030598,1
722,1.951984952,3.718976944,1.436094996,79.67251261,79.61288394,0
465,1.893389587,5.233877756,2.442314749,79.70059093,68.81013153,1
800,3.48739001,8.258624251,1.471814205,81.49793802,90.23855711,0
653,5.146275643,10.69181299,4.17563116,79.07618453,82.84762464,0
853,4.081515218,3.706320559,0.270235472,88.62880953,75.17064628,0
1028,4.294797249,8.984203994,2.429853079,77.69392139,80.53467012,1
394,3.56801358,5.91339981,3.849485133,77.13475769,75.71185321,1
620,4.801225628,5.621290471,3.213833505,77.3446767,78.86652443,1
787,3.574915563,10.89985953,2.178163226,77.93547957,71.6556917,1
644,2.133311212,6.54567566,2.816091467,87.9180443,80.87739882,1
613,2.481390953,3.187013471,1.387922166,78.4598957,81.91612627,0
931,2.025510492,3.97459564,1.825373884,77.57191926,79.33848285,0
858,4.619929979,8.039780222,3.178808836,79.31221881,84.10091863,1
464,2.60927941,4.71779775,1.114667906,90.05154132,82.52425605,1
610,2.563257721,6.886429804,1.361590865,80.24888817,88.04429272,0
1098,4.500297385,5.877467403,1.176429793,79.64394023,87.44828993,1
1124,2.755592863,4.487194124,1.212025516,78.42053803,82.02506333,1
833,2.953535029,4.883056287,1.654894509,78.04797237,74.08209124,0
554,3.637295588,5.173864549,0.194496667,79.19786232,81.93306668,1
384,5.234096062,7.676538036,1.307625813,77.76638268,87.74236255,1
655,3.049225454,8.558616624,2.135557151,76.35515872,81.54537181,0
520,2.018880048,7.373651267,2.28167664,77.70135147,75.30853003,1
1171,4.570798118,4.343651653,1.748957329,77.42177737,76.1762436,0
452,3.444236417,5.624987512,2.314415238,76.08515027,80.49837289,1
782,3.690828656,6.465898698,1.73012615,79.1254765,69.33125299,1
651,4.136984291,8.303353962,6.509130073,76.12577448,69.82734518,1
604,2.958023732,7.557572723,3.693686291,76.42904877,71.00632777,1
1308,3.909642534,5.075734254,3.118173018,86.38491237,66.79148445,0
676,2.708441202,12.46941771,1.324039464,77.71254179,72.39057305,0
629,3.987183424,6.076382893,2.797468487,76.95768264,72.88862009,1
586,2.673481748,6.367985684,2.903571739,76.63304068,81.72213213,1
1101,2.479397469,5.669551162,3.024207591,79.16152891,73.4723742,1
918,4.790339477,3.595930805,2.554669677,79.17322813,69.90183935,0
513,3.220122332,5.091344997,2.239009509,79.96877256,67.86154415,0
1481,2.328306635,5.841888945,2.714943594,78.45604003,88.30569284,0
713,4.712140313,10.10949195,5.510582032,79.34861585,69.28091951,1
861,2.373899274,6.371981103,4.39800643,79.01546054,74.3326544,0
809,2.994863594,6.779156986,1.966332027,86.92595116,84.96859938,1
457,2.637192361,6.020753023,2.164397122,77.21482834,77.39422726,1
1311,3.190361251,6.361020928,2.203043509,79.81432537,87.4438096,0
699,3.780946234,5.443574828,1.654266493,77.15494771,77.58561382,1
729,5.090183513,15.03390592,2.122166632,85.39405368,78.33965709,1
845,4.23620318,2.851222109,2.755524706,79.32895636,80.73079259,1
896,3.16211698,5.155403285,2.046666834,79.73975428,73.61457556,1
1625,2.545094083,6.608659484,2.481089111,79.29909091,81.29173162,1
975,3.64003238,4.643256346,1.226538012,78.50617385,80.83833751,1
879,3.677233313,5.716922963,1.987576425,80.47895844,83.07255802,0
488,2.525153573,13.71734979,2.674802625,78.9692591,80.18385044,1
1289,4.774683699,4.686137812,2.688664232,79.90152278,78.11574672,1
444,5.088969507,5.549696847,1.906135262,77.3673324,83.36397301,1
722,2.043081049,1.363006511,4.435930266,78.50861782,87.75059155,0
752,1.135251941,5.564095745,1.766866484,76.60566312,75.91132429,1
655,2.268643363,5.260935012,1.178423122,79.63392578,83.62018498,1
585,3.551494742,8.542089975,1.534700405,79.82046717,82.98023789,1
993,4.421239189,4.899149267,2.174043959,77.89145881,73.7247755,1
719,3.418866742,7.38583906,2.843866951,75.94062494,75.87057879,0
606,1.793985717,8.889421379,1.372721104,77.71409808,77.84217058,0
787,2.495832178,14.20979085,2.114370776,90.22727003,88.61815475,1
561,2.64176277,4.662180679,2.562847058,77.87843766,85.30382486,1
707,2.052993775,4.940157128,1.396389701,79.44489584,85.65448098,0
969,3.89005498,5.00663281,0.79709802,76.47698962,77.4434234,1
600,4.506462976,4.515542874,1.68362506,77.79095868,82.18538284,1
508,1.981080198,7.14766814,3.376230442,86.25088464,82.11972617,0
556,3.108852332,11.50356151,3.052994496,79.52860396,87.58988868,1
655,2.637026731,3.667689958,2.130017168,79.73689693,78.77153798,0
739,3.005322213,6.631077357,1.193602909,80.06207365,76.60290155,1
811,3.961819164,3.675065444,1.650560651,77.93020291,84.16608041,0
729,3.628253181,2.818465974,1.658931551,80.01083903,75.04997408,0
753,3.98400446,5.707764849,1.494273855,87.33650893,81.99333313,1
1132,4.364598318,7.230375056,1.466494545,84.25122901,85.86302102,1
883,3.511534671,5.637002686,1.672228113,86.66085164,85.83615865,0
762,3.730869274,5.666514679,1.685767014,77.10645653,70.96531069,1
682,2.529622687,7.795737368,1.21576421,77.27176731,80.67930936,1
823,4.985512007,6.257615417,2.453096867,82.75763188,81.33523985,1
1380,5.140654659,4.036824366,1.861602727,78.86116298,87.01341195,0
407,2.471351467,4.288319475,0.923878451,78.55731515,87.60221871,1
869,3.901517684,7.948431931,3.687458487,78.63764945,79.98108279,1
832,2.130926929,4.533257224,1.784789351,75.06775408,74.42141776,1
496,0.578502585,2.691895578,2.247500135,79.4347316,78.11088373,1
621,4.89239222,2.689895231,3.010032643,87.66758855,82.51828742,0
511,2.734523721,4.236959398,2.187174858,87.31634068,88.8369398,0
739,3.006423621,3.308197556,1.679324896,78.66028058,74.63974103,0
1182,2.351405501,8.206561338,1.799511597,78.62208676,79.3613383,0
616,4.294995649,5.586829613,2.492312591,81.896394,90.68929777,1
414,3.527763979,4.235205377,2.363311387,78.78175806,69.77747404,1
492,4.954712737,8.11150818,3.321205217,78.41461234,78.41817683,1
871,2.799891859,15.39717137,2.947619793,78.10207226,77.56699308,1
632,5.53591251,2.787521539,2.905957086,78.20892887,86.47036407,1
498,4.695483222,5.649934786,1.292490767,77.26942302,75.06230356,0
726,3.818310694,3.965106911,1.638432998,79.41525407,85.9836068,1
1107,2.328120231,4.808383643,2.526448328,77.92033437,83.76537866,0
808,4.682864253,5.11326734,3.031892914,80.30227801,89.89029349,1
579,2.312672393,6.106166325,2.43816879,78.60034973,73.8445045,0
473,1.987957772,4.930682589,4.509040467,77.65572666,85.95729038,1
1033,2.16690542,5.538311636,2.019368773,87.78448415,69.59651681,0
1457,2.55762585,5.856524037,2.098636005,89.27063259,81.27537997,1
938,2.085377592,5.397363068,2.397699165,77.00886342,84.48659906,0
622,3.567882592,4.017947915,1.181852522,79.25908612,81.30663658,1
975,4.326316321,6.302164372,2.074008972,83.0378965,82.26934638,0
1246,1.898586842,6.231770636,2.882935454,87.66067604,83.78380891,0
519,5.225650092,8.357601126,2.418808963,82.05657383,71.34406582,1
468,3.855762376,9.964266104,1.505680188,78.66215947,87.79139821,1
932,3.57133638,10.81291421,2.700269748,78.4898902,85.69629649,1
490,2.816978338,11.76862768,2.824645576,82.03677016,88.83779491,1
757,2.085958249,5.62355571,1.56229952,78.61290885,80.80527499,0
651,5.516563101,4.665174903,3.494341309,78.76425475,78.83265625,1
639,3.292826585,6.614160453,1.942489735,78.07291913,70.94284225,1
962,1.918328988,6.057762556,1.64343204,81.28695096,75.2587077,1
1190,4.596713219,8.118890312,2.416075421,80.65720947,79.46713744,1
1398,3.6681309,4.659873627,2.39546031,77.03756364,85.35218553,0
1362,4.902269175,9.254616795,2.061979722,75.73880494,80.94788339,0
536,1.971837518,5.168631032,2.358706305,79.3281129,86.51535201,1
646,2.23599324,7.854342318,2.16520825,77.06614626,85.69132744,1
503,2.895306132,7.120922599,4.88940434,78.8423902,83.4920898,1
545,2.55125764,7.302800929,1.668474924,77.46532048,77.41512688,1
879,3.53379696,5.710298455,1.825387019,76.33688059,78.02782333,1
846,4.405555581,12.11350862,2.276238673,80.09872737,74.85917134,0
535,2.701552287,9.936547589,2.480148216,79.77023975,81.85342313,1
555,5.112486984,6.78288916,2.019541507,85.99117035,91.45163569,0
1148,3.946901734,9.12466781,1.218411395,78.13194096,84.48699828,0
463,2.528990995,4.724456508,2.195458657,79.2129157,73.1049122,1
819,2.702084333,8.080789001,4.709674823,80.20499274,77.90804636,0
923,2.564458884,4.322227178,3.909737224,79.55047041,77.18123045,0
639,2.618169644,6.1717834,2.275269029,78.20812784,88.93211814,1
622,3.897182796,4.127809414,1.10486131,83.22046759,85.35658002,1
820,3.155973257,9.825683404,2.660823672,77.92049609,76.71370972,1
880,2.538751682,3.955337464,3.363686349,88.96054511,81.98981535,0
441,1.965482453,7.201546467,1.793601556,77.83922675,72.67144313,1
746,1.872316939,4.278517119,1.357570938,77.61248199,72.95915238,1
620,2.865106868,10.7440834,4.367513368,76.35849667,84.62718728,1
1295,2.836589805,5.858562961,2.390316047,79.52106315,79.39991827,1
483,2.779092941,6.97863451,1.489823586,77.80898653,86.39190521,0
959,2.309761579,11.40735036,0.878724173,76.93217312,88.29917742,0
975,2.980942379,9.376809171,1.360789387,76.88164088,72.27284492,0
634,2.682858407,5.422087827,1.534755023,79.15439552,71.1520427,1
935,3.811436574,5.942792876,3.870886124,77.65536265,85.38751536,0
843,5.378888674,4.49785369,2.386488963,80.06035623,79.63398667,0
1147,2.011758953,4.877451234,2.294624541,78.64312464,78.1905798,0
816,4.815893798,7.793788987,1.889561233,77.03442421,76.21504548,1
948,4.000345658,10.42735568,1.149910445,78.30573188,76.61594306,0
446,4.210950388,7.459811833,4.14225155,77.94311914,83.34967592,1
937,4.350071577,5.051502519,4.879095816,77.03496788,87.84134342,0
927,2.670723523,11.08534997,3.274900445,77.13443094,88.01523311,1
660,3.094095829,7.547823706,1.640363219,79.16290552,86.43770336,1
559,3.059736287,6.217094119,3.126374707,77.04832067,75.448891,1
444,3.525886224,4.342078764,1.250132488,78.22601373,72.40554584,1
1347,2.191806571,7.228193974,2.587760643,78.22228957,88.64620888,0
1106,4.665155915,7.987441685,1.771489581,84.96271196,85.70108963,0
469,3.731757705,8.768095391,2.497010038,79.1783071,69.91280425,1
636,1.87416531,3.506987018,1.714464894,89.70999021,78.65505267,0
1066,3.325936153,10.1772015,1.693722653,84.66967708,80.03745406,1
464,3.140535413,5.701409488,2.710967998,78.15088596,81.16667581,1
770,2.843129031,10.64211386,2.650115802,78.50535744,70.3560515,1
818,2.851041777,6.522014704,1.049731058,75.76684632,87.68208312,1
624,2.872862078,4.249249245,3.086602727,78.87313068,71.1844021,0
831,4.398719187,5.65502485,1.502454167,77.40253804,83.32434787,1
860,4.98745696,10.90178627,2.75057486,78.95036369,76.72376704,0
867,3.078749338,6.485742545,1.721776975,80.39497207,85.14948143,0
780,2.375848683,6.461932707,2.462544766,77.73659573,85.29044698,1
521,2.240029489,3.849759419,3.285154846,77.61150865,80.88257926,1
824,2.688662919,6.309500852,1.945748364,78.5982231,88.65384761,1
791,2.862617475,7.478622154,2.640913782,79.12359929,87.4761993,0
937,4.010242692,3.460154762,2.60578215,78.75868053,72.69608132,0
681,2.15220691,6.145198696,1.717048443,77.87335941,79.66324196,1
583,2.138152155,6.524356533,4.797648381,78.59560729,83.57712005,0
1402,5.070777551,9.632538721,2.843265232,79.17020788,81.83871869,0
970,4.241041866,6.094632128,2.853257852,87.91497541,82.41509596,0
807,2.133619996,3.358846616,1.151189194,77.35034868,90.20893416,1
586,1.984137207,8.842111096,1.820599245,80.11865237,86.34636403,1
1079,4.593445977,10.9600986,2.866813095,79.29037167,85.04297685,0
567,3.171166715,3.923979679,1.632094545,77.68093065,84.36130514,0
840,4.666518658,7.928491275,2.907396087,77.91259054,74.1346416,1
880,2.731251182,13.67743101,2.292474959,78.0702665,77.76312566,1
717,4.602926521,7.164758345,1.55878011,76.96539333,78.59586317,1
1292,2.230430599,5.937162261,1.879827386,85.67315126,79.24756504,0
637,2.32880172,3.834011579,2.357339671,77.10159353,89.27012832,0
878,4.524760949,18.52932654,2.654265372,86.08417318,79.52153254,0
589,3.628936801,7.893734942,1.833565167,76.05303926,83.12553537,1
929,2.11448521,1.440258463,2.447481233,78.99151998,88.66479735,0
621,3.223040796,6.523789275,1.112622468,78.1899314,80.40729173,1
762,5.0836609,5.873666426,1.607816473,80.48603355,72.16831988,1
505,2.824777066,8.469473683,4.125909932,77.49361387,76.32989127,1
975,2.99323248,5.716143867,2.947721496,82.5070647,78.26903811,1
630,4.345458164,4.895514348,3.420170243,84.20277796,75.69672444,1
1453,3.835135061,9.4991445,3.039454405,78.53431103,85.2778883,0
1023,4.219199691,5.71499847,3.056070565,76.54246867,73.78460549,1
571,2.390712874,4.430610984,2.722163539,84.87627625,77.1555273,1
822,4.164170388,5.786910801,2.829363782,83.52608212,82.59760953,0
549,4.098808376,8.346208812,1.53633917,78.41782249,84.99249805,1
434,1.956587322,9.357046762,2.017989589,77.14595361,82.62369365,1
725,2.800436277,6.7735706,2.073726957,77.89100315,83.62074327,1
667,2.878905137,5.975842387,1.039842961,87.71187653,74.73446713,1
1076,2.494089948,3.418824051,1.68792914,80.32233742,82.79028801,0
628,1.522261744,6.170369452,3.72903341,79.02128318,78.01394047,1
438,2.43645841,7.591275422,1.326241297,80.96652642,75.66600343,1
860,3.752951835,4.133498041,3.218049788,75.35236772,75.01185898,1
620,2.831965758,5.941632479,3.0712438,77.51821924,69.12815388,1
572,1.969683044,12.64491475,3.850176408,78.17879768,72.80870799,1
1078,2.283874692,4.333443819,2.350334974,75.82202353,89.28290443,0
924,3.881432922,14.27803846,2.053259347,76.99493893,78.52222999,0
664,2.695342438,6.504262966,2.717839066,76.71322674,79.57198357,1
537,0.436370812,13.89448336,2.017656094,80.58596049,80.01136867,1
766,4.096619919,3.623880459,2.713354707,77.57141527,73.60814206,1
724,3.032054408,7.646242801,1.82105572,79.34043226,80.03078742,1
1097,2.173123877,6.238047224,3.350520915,75.82007624,86.24771477,0
919,5.191460101,3.854911911,2.996236167,82.36185969,92.57603956,1
889,2.30516024,2.150062121,2.055734624,80.70583218,77.95981848,1
641,2.873059978,8.621253193,1.523211434,77.94327233,73.94138969,1
815,2.589214201,6.170128728,2.923122205,81.5015008,74.61576661,0
758,3.719167151,6.993075247,1.238343451,78.52249992,80.76664985,1
528,3.858554171,6.017886797,5.194103576,84.56080353,81.9330267,1
713,1.996322456,13.32249411,1.445540834,76.40787051,91.46980839,1
779,3.429989187,5.800241143,4.689986766,76.59217689,90.10403263,0
1163,3.563582201,4.430761202,1.299133494,78.03251657,84.95553459,0
815,1.991327379,5.353344427,1.793693246,76.7871156,74.60884721,0
765,3.777992849,5.979919002,1.280484518,78.85138043,75.79356081,1
540,5.337622988,5.157231734,1.973123547,82.34300592,68.07051006,1
734,3.900957357,4.386742393,2.072781685,78.66830032,88.32481773,0
857,4.4907973,6.570570903,2.42058139,77.5286835,80.3616074,1
751,2.932798873,4.64397581,2.470648989,87.19900857,93.18008058,1
787,2.726190895,5.338586824,2.157541418,75.71055181,87.69417132,1
520,2.557213193,8.551290418,3.019512658,79.45027046,84.902353,1
506,0.900449428,7.811807166,1.073818747,78.82028507,77.71172778,0
898,1.75307968,6.930020378,3.713890418,80.76340951,90.96066629,0
848,2.967130759,6.607209086,1.703478892,76.74051785,67.42723848,1
823,1.999421323,7.475105341,2.634710655,88.37191361,84.80534017,0
968,5.466670252,6.973255898,2.309336004,77.47692383,71.59519681,1
870,3.598530884,8.149414113,2.964104545,79.52300317,85.25149613,1
554,2.937193678,11.81849728,1.896845012,78.15304286,73.96122211,0
507,3.877199584,7.846398378,2.599056634,89.13920551,80.21283262,1
732,2.58345263,4.695531607,2.211971949,83.9072078,85.36396177,0
707,2.654442948,8.618174893,1.700880301,86.24838025,69.73413179,1
856,2.58625689,7.247036201,2.897503971,84.26252096,72.12119978,1
927,2.875069107,4.13324137,2.845977817,86.62322396,87.27803837,0
501,3.205013649,7.298147691,3.258167974,77.33260251,71.77067665,1
585,4.392293849,10.20220931,3.091880458,80.35980363,79.24113616,1
867,4.811092764,8.162178851,1.009520188,78.892398,87.97780647,1
783,2.977446062,5.52785969,2.189368945,78.60786945,78.31891233,1
1002,4.145073286,5.650363085,1.312839,77.42271202,82.97349312,1
818,2.499455408,8.810606857,2.660752555,79.02251202,88.18068059,1
870,2.226860567,6.27386602,2.568477898,81.59755285,82.39176884,1
744,3.452690604,9.07200616,1.546243369,78.3025759,70.16488348,1
1309,2.231800485,6.845073598,1.633087302,81.61698166,74.85079197,1
693,3.85836044,7.228748318,2.468399275,77.03415532,77.69648623,1
530,4.633724817,6.30127634,2.137797875,79.10045788,85.11553076,1
597,1.984250308,5.428099325,1.859015936,82.32355626,85.060683,0
969,2.260964499,4.438013417,1.653837267,79.00047386,87.39416121,1
587,1.847834991,3.894621384,2.458138862,83.5249289,77.57585303,1
995,2.518348427,4.659099709,1.95188715,76.18385266,73.86052373,1
1049,3.58104453,11.43192734,2.139265489,77.66615362,75.47007622,1
913,2.318227919,9.375247097,2.914990172,85.29891538,79.38739971,1
914,2.007211123,7.734567094,0.839470927,85.41399258,79.93718997,0
981,4.755504091,5.126666587,2.246670971,79.89903508,77.48418125,1
702,5.365831408,5.700629001,2.452620465,77.74212473,80.59408637,0
583,5.373756218,3.854536932,2.570353037,78.52839731,85.33348904,1
813,2.631570283,13.67998949,3.143716582,77.86426035,83.75461744,1
550,1.75393283,7.608050938,1.787026815,77.49132982,71.40460111,1
879,4.412910526,6.669170393,2.145419985,80.1684098,73.69484059,0
572,4.74575043,5.220782912,3.975115867,80.15848591,73.86398399,1
1312,3.534217896,4.122034978,2.098067438,77.82120001,90.65335915,1
549,1.870281752,6.813984759,2.254254255,75.54184548,75.56780922,0
763,4.322989922,4.026858318,2.8145839,88.59607426,73.43725478,1
597,2.667510272,7.111566875,1.478042918,81.27821024,76.31796915,1
493,2.682183465,9.61451206,2.233794803,79.60363479,77.87063347,1
597,3.906459098,6.762608356,2.741584832,77.02126542,75.7367568,0
817,2.204623305,5.182421678,2.915452143,77.60044877,87.79395792,1
556,4.169515804,4.919423042,2.067889944,78.99977042,75.38605691,1
621,2.966153889,5.18134031,1.855006466,79.14368133,82.26864971,1
1227,3.940626661,10.92096968,5.0991704,78.78540942,82.76538526,0
580,3.886541395,4.837389414,1.856364748,90.28845396,82.77897846,1
1001,4.235839612,7.461162699,2.512056347,78.30247401,75.20749611,1
1264,2.533666978,3.565872393,1.491929142,79.1937573,87.39630066,0
817,3.009274198,8.744502257,2.888088325,76.21206063,88.87634317,1
782,0.74738793,4.611821614,2.264451841,85.5769594,84.69111803,1
448,2.206675298,7.249722306,2.662892653,76.55586499,83.07565483,0
531,2.553633727,4.083738887,2.416001064,80.01428912,79.91576054,1
677,2.224549278,8.355538392,2.796436082,78.86406253,78.73041738,0
659,3.391689369,5.492123205,2.718949003,77.78311701,80.49299972,1
901,2.104020798,5.535230332,1.549589077,79.06564789,69.88006779,0
1432,2.987824747,5.900915575,1.483933042,81.61042262,84.27787358,1
1387,2.275494853,4.467212029,0.931876392,81.2764697,75.47308088,1
774,3.388640608,10.50480184,3.963601169,79.44245068,77.81120634,0
916,4.102557039,11.40025327,3.193268019,78.90564352,71.74914636,1
1059,1.826471293,7.888904342,1.985024381,78.4774888,83.18117665,0
653,3.045324266,4.905919701,1.963959216,79.14138739,79.13540421,1
786,3.626843394,5.705187484,2.814711111,77.63688299,90.59265217,1
799,3.135989464,7.740723715,1.322698963,89.6605385,82.17084959,0
566,4.467208006,5.380048148,1.375748837,77.48528979,77.06718421,1
557,4.562918164,6.547502216,1.151463897,76.86132102,94.37025026,1
611,3.164028403,6.525689501,2.357878281,79.88793979,81.09751412,1
831,2.988565621,6.427038232,1.73632511,85.42019794,77.77182009,1
434,2.824292152,4.464757766,1.776129738,80.93829462,74.89934397,0
866,2.755733233,6.346812573,3.736590401,76.97722774,81.16401503,0
668,3.213248403,16.20179571,2.493241746,85.33652873,75.57923757,1
790,2.927414956,5.735751624,1.716106345,85.71439491,77.12570545,0
801,4.222239648,9.856231499,0.640530922,78.840704,74.56320559,1
709,2.806818482,5.991776262,2.98355576,78.59748117,84.92638886,1
661,1.834620396,6.349823242,2.350170993,77.74314309,82.41461188,1
604,4.800363342,6.123218617,0.953963386,79.24198834,77.41432367,1
758,3.363718295,12.1944388,1.328151099,77.48597493,68.13711189,0
538,3.072773345,6.685474933,1.603722248,79.87410226,80.86206571,1
717,2.958360223,4.524103288,1.614312881,77.18987285,82.60471157,1
789,2.908955447,5.43568443,1.644530369,78.90320551,91.55637057,1
1239,3.015975213,6.163050179,2.531748223,79.95430512,73.35010233,0
852,5.324619116,3.743882153,5.705469769,78.56710224,87.68744661,0
881,4.75608938,6.193088547,2.607099472,79.90501696,81.22570077,1
598,3.423885041,7.833822246,3.510469009,76.260714,87.48244539,1
548,3.978982474,9.832426277,5.969434351,78.72743586,92.24119563,1
691,3.516633646,5.770754107,6.36711636,77.76575664,86.10242122,1
563,4.613939913,6.511851266,1.640371112,75.73050934,76.40018286,0
951,1.191360145,9.98629994,3.556036348,77.94459364,77.15201233,1
763,2.329179271,9.113576957,2.68553325,76.30575568,76.52716399,0
1016,3.914921932,10.33120817,4.932663993,78.07334509,73.52268355,1
510,2.774654087,7.085516026,0.851088685,76.74843713,70.4883114,1
796,1.904547756,6.524388987,3.238468986,78.86329283,84.05747033,1
1377,3.2672255,6.833571633,2.79827758,84.47092419,73.3228674,1
804,2.353929175,5.369157409,2.455488836,79.32573113,78.96510622,1
751,3.492628431,7.075377935,5.417753022,79.13832209,80.08987123,1
841,2.579711658,8.009201238,1.862871269,78.29810968,86.94519978,0
569,4.749306212,5.188082871,1.023199747,78.93504029,79.03266219,1
709,2.284346888,4.128059505,4.7326414,76.61152602,70.78786815,1
725,4.70101606,8.616771823,2.662010023,78.27420854,80.41736785,0
847,4.908952982,7.496315444,2.186784769,76.56044322,83.93264156,1
934,2.714254014,10.76640608,1.400213798,79.19622069,73.56103038,1
1198,2.492192089,5.876913046,3.237898225,77.72621364,81.77816061,0
530,2.230184397,5.428688115,1.046758527,78.74367887,79.01185164,1
440,3.243806933,4.928423308,1.860948535,80.40918068,79.19786966,1
1099,3.115143037,6.086617165,1.740789316,77.32870335,81.58955321,1
737,5.076853616,7.024082449,1.212636444,78.62157554,87.3341253,1
626,3.821442503,5.661760545,3.296226364,79.20209163,91.78513861,1
812,2.838576665,9.361612082,1.364009987,77.6222869,76.23942107,0
1113,2.588230063,8.252508528,2.978393242,80.47251709,88.36104026,1
779,2.344032739,4.469494027,3.076673004,78.31109678,75.82684938,0
837,4.545785875,6.450615486,3.180723163,79.09583103,77.12680688,1
799,3.425784344,9.341140112,1.22624282,76.7456297,92.20509037,1
1682,2.478167078,7.791165961,2.362752126,78.66915641,82.15025303,0
813,1.948646894,1.924377667,2.010040523,79.64722873,78.98057024,0
1215,1.9695186,16.75835062,1.206516769,79.65651198,85.37762216,1
518,2.654790652,8.274631161,2.91875856,78.61675588,82.40205411,1
1031,3.456356571,5.484722608,3.483650117,78.7357348,73.94102778,0
865,2.233431419,6.052789792,1.78961802,79.24495556,85.05924717,1
660,5.515342153,3.442725678,1.111248225,78.42682905,78.55229227,1
743,2.983044788,11.83076865,1.705550721,78.26823887,87.1805141,1
673,4.591072265,2.331304379,1.71182518,77.84238199,76.27676804,1
542,4.456725906,6.687947403,2.857762023,76.86817073,81.93772207,1
557,2.154987509,9.898538889,1.731311931,78.28485005,91.47123581,1
521,3.298007087,6.014803288,1.86533649,77.34568681,78.56066491,1
733,4.539822212,3.973995003,4.089875487,80.53898534,81.90805305,1
717,3.957656567,3.80315574,1.348952367,78.84283088,77.95037612,0
1272,2.541804739,6.376769087,1.784419023,83.00940928,90.11211799,0
1390,3.395172604,4.744838733,1.604023707,77.49946463,85.5496507,0
946,5.069667638,6.448355835,2.170613248,79.47422075,83.11040043,0
376,2.293694112,7.113197983,1.870277944,76.16306729,87.34415317,0
752,3.135453449,5.596950444,1.90318297,77.68956139,74.9135604,1
680,4.109139747,7.236591146,1.159886196,77.7210823,80.34868871,1
1188,2.278546913,4.922829391,1.800800953,84.70094856,86.70438955,1
741,4.475950407,14.29339512,2.627154532,77.97284862,83.91528524,0
798,4.330421515,8.733109383,1.888376326,78.82360694,87.90657506,0
806,2.867108729,14.66783426,2.347782368,78.28220671,78.27870996,1
1011,2.656284618,6.94318237,1.419442226,75.82316526,70.07084978,1
522,4.345408489,7.046713006,3.730988994,79.37583176,85.7777962,1
464,2.450672763,6.57370343,1.083537132,81.16851893,87.61560753,1
523,3.122546045,7.693848429,2.129010617,78.17490001,88.08050178,0
709,2.964354439,5.170863309,2.266500268,90.04573664,82.25078056,1
1046,2.653217712,6.999237711,1.498149399,82.70583346,81.84841011,1
720,3.372346334,6.569999485,1.245844129,79.31041285,80.72133792,1
1024,2.96589846,5.425383266,2.703365275,77.55213039,86.19148307,1
527,2.037158282,2.704455103,2.475321794,80.75688665,87.25957053,0
651,3.595662029,4.866263078,1.976967162,78.73165814,75.91053427,0
681,4.512062178,7.070853693,1.807553123,78.6996787,75.10929516,1
624,3.266905862,6.185405284,1.447204768,85.53262091,78.80372345,0
1029,2.402728626,7.245763525,2.314968183,78.98477305,82.01439252,0
1027,2.539029966,6.920598582,1.332577886,79.72758913,74.76748413,0
1218,1.86503738,4.309897002,1.462881509,77.3632435,75.27006312,1
657,4.018662309,17.29971058,2.806701111,79.85501834,77.76424504,1
405,2.008248615,9.191454978,1.939528941,76.01876409,77.48308291,1
917,3.89125903,4.881005574,1.829147756,77.49063038,75.46016786,1
765,2.656209304,4.68376509,5.862756161,86.6832864,71.34172943,0
591,2.530361138,13.46655991,2.395471483,77.45575074,82.25019471,1
753,3.502319673,7.165388615,2.735538331,78.74822695,78.55403307,0
789,2.358753209,7.46802028,1.546746669,80.24764432,87.1683479,1
572,2.877750601,6.852952933,1.475386179,78.83112272,94.42615203,1
623,3.365468245,5.69498361,1.418554438,82.75126459,85.66342734,0
1122,4.269178358,3.871916104,1.515515772,77.8582805,80.08045797,1
953,3.604992335,4.39561512,1.812665085,86.46852936,73.98200446,1
583,2.619133833,8.740500122,5.011481015,77.48988177,89.63385512,1
638,2.559075122,4.44127502,1.627993372,78.37184458,80.49080247,1
644,0.231910504,6.516657866,1.218855735,79.32999524,79.35008374,0
403,4.35605362,8.797611537,1.683870649,88.16672193,79.7122486,1
749,3.231946099,3.83349485,3.501595074,77.2514914,78.53390719,1
1071,2.892663687,5.750278344,2.390786906,79.61244599,69.65828089,0
666,2.008004269,3.056008815,1.327657287,79.23061349,76.54802546,0
660,3.04736774,4.622788298,3.432092515,77.51454119,79.92627557,1
800,3.587332631,6.834433236,1.43058125,78.53086917,84.10173502,1
768,4.987853107,6.999765175,2.858312127,77.88228439,74.66305223,1
597,3.412327206,9.483275013,3.338160934,75.42926921,79.8534477,0
702,4.76479686,2.750885505,2.754097749,76.40857561,70.91390103,1
790,2.737793321,7.54186911,2.778208307,78.3202284,72.88197898,1
753,2.107145647,3.87612354,3.637955487,84.255975,76.8918511,0
437,4.105411051,7.999949058,1.191933119,76.5572028,77.70069556,1
