engineRpm,lubOilPressure,fuelPressure,coolantPressure,lubOilTemp,coolantTemp,engineCondition,viscosity
583,2.453595897,2.121620721,3.198656564,78.27905454,85.63325031,2,50.070623384144945
680,0.808593578,3.780912195,0.947805614,79.76832404,73.91843029,0,49.17608889483247
1570,2.222361709,7.591355855,0.140922734,76.71211004,80.53403194,0,51.03784554109078
897,3.588934748,8.259433471,1.629536477,79.88408263,75.5469225,1,49.10754418031408
629,2.432606399,3.925686528,2.916032279,77.81113309,72.16526248,0,50.35661872452511
1366,2.575344252,5.780744399,1.716902156,84.03378241,74.85699654,0,46.740366334731775
740,5.657931114,5.410248135,1.77043481,78.1486264,77.51102594,0,50.15010135729767
927,2.655195937,11.25120583,1.872123868,76.99483719,79.10182121,1,50.861312245400214
883,2.55122238,7.37303742,5.356981179,85.20851421,92.67738544,1,46.100795764932265
1011,3.083933899,5.811712079,3.175698102,76.2542794,79.6189077,1,51.32562352197664
557,2.60625962,7.785302438,2.810054821,83.32973823,79.72099549,1,47.129972380627734
1137,2.708525073,2.022435311,4.237905274,78.6325805,88.94157762,0,49.85612585044041
1109,5.051908434,4.695212575,1.698689341,76.10234744,76.61273248,1,51.42164891068976
611,3.84085537,1.091120825,0.785472049,84.01983948,67.31084182,1,46.748035911269035
856,2.338371432,16.04455521,3.753875833,77.31216192,85.12094728,1,50.664241050926144
579,1.832584692,5.02179924,2.945989919,82.00113327,82.09092543,0,47.878362506022256
885,5.443799549,4.612185523,2.190801869,77.92494017,84.47831592,0,50.286839133118306
884,2.704436552,5.278982313,0.705571278,77.33725869,79.83087378,1,50.64870278739686
769,3.414766416,5.806164903,1.841116272,77.13306765,80.47082669,2,50.775327690955656
905,4.240201822,6.142632263,1.111661216,87.56823122,90.37398831,0,44.854563652687474
664,2.323824582,5.76107755,1.187886502,78.52331942,70.5650724,0,49.922274346826484
502,2.510157415,4.508193446,2.445826097,88.14107118,73.78066044,1,44.55955500142861
525,3.968380146,5.558980292,1.551742644,78.86155004,86.50169948,1,49.71792079362426
421,4.56996324,7.659842775,1.127219757,78.15189601,83.44186924,1,50.14810671787323
896,4.535528106,4.032042235,4.307803393,84.64933716,86.63164375,0,46.40361129580385
1053,3.301758054,6.116097614,3.166985169,79.44980035,89.6499804,0,49.365425614828816
746,1.87602595,4.425415383,2.540861912,76.9704534,82.45187173,1,50.87650203836215
618,1.988148404,6.396675849,2.607290044,84.58675447,79.4964466,0,46.43768487985597
712,3.270437194,6.759980657,3.382763997,78.79989557,78.50284757,1,49.755079750380304
628,4.039195136,6.183577434,1.520119245,79.30212797,86.77982805,0,49.45356871411064
777,2.901802984,14.9990823,0.716289297,79.46283625,87.6836553,2,49.357655805082736
563,3.268014509,5.105828605,1.65298792,77.19633658,66.71244541,1,50.7360431487349
416,3.016342197,6.970404709,1.819151729,75.84538193,86.65124387,1,51.584658746334924
818,4.270126792,7.289245084,1.888904983,78.19625178,92.17590564,1,50.121058797052534
857,4.286136513,5.921750523,4.607548835,83.19605828,86.86748942,1,47.20448960097352
681,3.598791826,7.300853172,1.083391171,78.20695503,71.84878034,1,50.11453521813043
726,2.62048016,12.98290176,1.946153598,80.03419386,77.09900664,0,49.01886709635408
1028,2.305885547,5.928681744,2.089088992,78.36106085,79.16287088,1,50.02074650786761
830,2.41660904,5.667255078,1.342103047,78.80674903,89.64119872,1,49.75094717619264
713,4.792744725,3.369266309,2.03155734,79.39545181,85.35611094,1,49.39783844851812
1059,3.574372124,5.79104543,1.612934869,77.97265486,88.02909942,0,50.25762560507301
838,2.764185397,5.422819095,0.483441379,78.20967479,89.47675055,1,50.11287773625722
496,2.001740447,10.86524769,1.415460624,76.4800354,80.36855304,1,51.183423921235566
808,1.897993709,4.012729742,2.255444888,76.42131825,72.875362,0,51.220353165401285
737,3.055748056,13.11553341,4.271597754,78.72973242,85.05104061,1,49.79741651658132
722,2.277806966,11.14178087,3.267834609,78.81964566,83.8782048,1,49.7431719924553
540,2.231852035,4.067975476,2.68873446,80.25053218,79.77906519,1,48.8914805782178
677,3.169062167,4.871894844,2.572828151,79.76166077,90.296283,1,49.18003873149045
960,4.56585047,6.881213769,2.030303456,78.84282069,92.06063116,1,49.729204601830745
1358,2.430206806,9.30748899,1.612853111,80.49841826,88.14492994,0,48.74611557539238
961,4.332142983,4.068593718,1.634463541,79.20618426,73.03375597,0,49.510959878917106
413,4.028768572,4.463445336,4.476515269,78.10334114,87.37718588,1,50.17773980509777
452,2.65950473,12.89066541,1.471179737,78.94275937,86.19534396,1,49.66903837199091
1175,3.094842013,9.641655488,1.37864413,90.00523222,77.36739856,0,43.61917732702325
672,3.967910242,4.881756663,2.417651117,81.02732719,93.27422314,0,48.43807207044056
519,3.983319549,3.980273853,1.64463302,78.703455,83.59071269,2,49.813286054056185
628,4.333345578,7.417077259,1.661887131,77.88543602,86.51404186,1,50.311044587750125
2163,4.334791623,3.147198039,1.503751549,79.09734062,79.61588242,0,49.5761860454591
890,3.495829728,4.627460976,2.183073066,77.74700942,77.09090473,1,50.39599807986726
512,4.179459979,4.532232596,2.324019943,78.36254089,81.62521928,1,50.01984700637741
579,2.089218261,6.107508186,1.712273663,76.10102899,75.12996922,1,51.42248336113003
567,2.277037843,5.432699394,1.935466576,78.3471063,72.3135057,1,50.02922862123613
877,2.645141192,4.907181129,2.87936313,78.55135079,80.94433959,0,49.90529139598011
635,3.309585323,4.404130846,1.51556581,78.10987971,71.1804722,1,50.17374781143437
481,2.093972909,12.96332078,2.087892898,78.25070649,81.19408616,1,50.08788187521478
530,1.954964224,4.857561453,2.436439093,79.24796426,85.8904181,1,49.485956086430875
626,1.253745621,5.344572623,3.520925275,79.40508911,83.27117638,1,49.392088594217554
500,2.472313696,8.826866154,1.11585356,77.01508826,84.8550124,1,50.84870197071181
813,4.505005727,5.056525965,3.321561683,79.84311487,91.336598,0,49.131786554574276
677,3.015383189,6.889351536,1.459326351,79.43497338,87.86177284,0,49.37426514467318
945,2.350615757,4.857261909,2.240110548,86.16061145,81.86160809,1,45.59187738327342
750,3.784583878,5.116443296,0.940860991,81.00615981,83.3814905,0,48.45034512382808
1317,5.156134031,7.026015706,2.279683411,78.68354889,89.84855261,1,49.825312757009186
1060,0.310807816,6.537003501,1.504135442,76.82747842,76.96944672,0,50.96570179833685
819,3.041728239,3.585565883,1.701390045,77.25407898,76.89908893,1,50.70022900632356
517,3.791252233,9.300223919,1.330424105,83.4914578,73.00277294,1,47.0400567452629
1019,3.029012774,6.340590041,1.376824711,77.54660151,72.02443804,1,50.51936350188929
727,5.05776418,7.565667896,2.964083507,86.07427949,91.41646408,1,45.63768053871406
555,2.023235907,10.60337158,1.788619587,79.47546246,85.79647866,2,49.35013189722114
709,3.385290577,7.465682061,2.938377086,79.57646642,78.03153637,1,49.29000468534846
615,2.81076586,4.221323309,2.149485553,78.76706873,78.64332385,1,49.774881031201765
953,3.203964117,2.658795136,1.76750194,87.63992691,70.30596041,0,44.81748276668225
759,2.96055903,8.401736781,3.002746994,77.33872848,73.97323512,1,50.6477930071637
964,2.476848742,12.40312213,3.041142874,75.6391814,80.21803389,0,51.71601319374411
687,2.782540491,17.22647336,3.304898091,75.27426074,72.57001533,1,51.94967969840071
786,2.869433266,8.846418622,2.955461868,76.57837421,75.03896262,1,51.12166261722445
693,2.798753845,9.920670229,2.256903065,77.40234658,83.10495305,1,50.60843722616127
515,3.706904793,6.084795772,4.738293787,77.75121219,92.41211714,0,50.3934157087914
1419,3.131899081,5.87671463,1.826065153,85.16365935,92.76803912,1,46.124978512698135
554,0.429478165,4.489289546,1.273199823,75.96461528,79.3091953,1,51.508927307558906
664,3.467828859,8.72326304,4.473169817,78.94426169,76.95727969,1,49.66813474418588
850,4.407899469,5.081583842,2.96724978,77.55657005,85.31016017,0,50.513216683372164
673,3.728274152,6.162859442,1.040752295,79.67371475,77.15483856,1,49.23221489221145
855,4.178112957,8.710721549,2.793636018,84.41094468,88.38360296,1,46.53360368138885
1118,2.947958728,7.301474756,1.554588723,86.44137556,85.2789785,1,45.44338801408058
848,3.0937024,5.80025947,3.068754506,77.59903006,77.60038181,0,50.48704720699068
915,4.751004494,5.975645727,2.573624202,79.38754481,79.1240178,0,49.40255669732786
1493,2.39987957,7.378499886,2.828820164,79.9273236,80.90055516,1,49.08197572650963
666,3.221341415,7.258822124,3.12498683,79.13105702,84.75510292,2,49.555967499455406
680,2.336739467,6.896471963,2.958300901,78.23684959,79.67910198,1,50.096321231339985
679,2.326679,6.493522333,1.719434611,86.58085199,95.36282067,1,45.36988812055089
888,3.66120541,8.783024585,1.291559158,78.03169152,73.00604692,0,50.22151462075852
1260,4.636462548,3.028389456,2.630748358,80.54660623,71.76783302,1,48.717931085815984
668,5.005311893,4.767011766,4.576784098,78.62127274,92.76293766,0,49.862965784412644
1360,2.207026043,4.661851329,3.331668584,77.33901001,80.76783765,0,50.64761874661785
907,4.039468544,8.086417249,0.433645572,88.42147795,92.68607791,1,44.41619427368805
482,4.812413744,7.999607339,1.593443753,76.16874408,75.60834375,1,51.37965195383317
893,2.225755338,6.132337759,2.324529514,76.88975624,75.08507892,1,50.92681951096809
726,4.505772998,8.737894707,1.774733901,77.76638533,85.5370115,1,50.38409426462185
739,5.30792359,6.707673047,0.993901955,85.92248552,85.24817894,1,45.718379522741024
901,2.51266052,5.070587315,3.746546833,79.61652614,84.70676637,0,49.266187134830616
653,3.887629111,6.343477344,2.313146733,77.80254988,71.68665959,0,50.361887190348625
787,2.612163314,14.4146636,3.284398446,77.12901515,71.00996366,0,50.77784546385062
740,3.241698319,7.910485828,1.110763383,77.65556601,90.25199138,1,50.45223314507966
857,3.02029692,8.101693798,1.698152155,76.9715197,86.20858689,0,50.87583765156537
473,1.782091313,5.037102739,6.215753209,78.45208218,82.95145238,0,49.96547201208543
748,4.400992885,4.751487521,1.978296044,84.98621156,79.24528138,1,46.22083048964685
1178,3.879732691,6.063232041,2.758170034,83.29930838,84.50142064,0,47.146919632304176
1158,3.43121954,7.937746975,3.361470563,77.60771801,85.59561635,1,50.4816949945938
1000,2.318481441,11.63922019,2.342058547,78.53774241,96.04875781,1,49.913535043606984
445,4.267905301,4.06495397,2.37248801,78.10806874,88.09581011,1,50.17485341640481
730,2.500088906,12.15411764,1.229360152,80.1462769,80.89434785,0,48.95280836474673
1392,2.468040214,5.791023665,2.698405292,77.65205154,82.17721626,0,50.454396280369075
466,3.708578504,8.967427983,2.065401027,78.29751248,78.29025615,1,50.05939075451678
573,2.322945864,5.222693411,2.808215546,76.92287694,73.94200577,1,50.906158781743336
946,2.789953719,8.932103051,1.722510322,79.25403135,75.08882478,1,49.48232669949659
837,2.545010933,2.790887246,1.785302898,79.56442114,77.30411335,0,49.29716952997239
552,3.103139501,9.451982239,3.142145612,76.75526265,82.82564183,0,51.01084323718156
503,3.809333907,7.974889222,3.216275916,76.23426944,74.92732852,1,51.338255360376344
890,3.594638842,7.226717258,2.235532538,78.00905878,82.22086634,2,50.235353897038216
412,3.950051391,4.821877416,2.908782493,89.38091534,79.11835187,1,43.930809572871425
1243,3.469122039,7.043927658,2.023308742,77.03792072,86.51650337,1,50.834489771889956
899,2.03605429,1.55773885,2.923347741,76.93547854,88.04421361,0,50.89830111791762
696,4.418106521,4.756239558,2.130201281,79.0786882,69.35001709,0,49.58737645770435
1397,2.130826819,9.075926875,1.993231093,77.51146297,90.32371207,1,50.54103944529173
783,4.592546639,7.976617212,2.928905005,85.35544786,81.57873196,1,46.02171001252331
682,5.107554796,12.35975398,3.289549574,79.61359228,82.44456082,0,49.267930890253524
1025,2.788244017,5.820974447,2.006944015,79.04422915,81.4772265,0,49.60805973153843
899,4.062003548,4.665341267,2.002363212,86.96516482,80.11117659,1,45.16827440493531
1111,3.065795172,7.692714965,1.462552482,87.82666363,73.81501678,1,44.72111568993954
368,3.134900461,12.24044049,2.16793498,76.97067326,95.26414335,1,50.876365047654524
412,5.140464903,4.221027477,3.264374726,83.52800154,90.14674309,1,47.0197735828876
889,4.113003099,8.403181169,2.096612208,78.83409924,79.23198192,1,49.7344602682637
751,2.913376516,7.772217241,2.068484137,85.60620736,83.57184479,1,45.88720323579981
800,4.571174796,11.15722323,2.490495137,77.59577576,84.30673344,1,50.48905223318471
428,3.849504483,6.385836862,3.670124747,76.9057014,76.05211563,1,50.91687136780001
995,3.536049988,7.909640421,1.878700876,80.29649466,80.76327607,0,48.864479208403345
517,2.840868828,6.451358605,1.974187183,79.23831063,82.30243443,1,49.49173177988934
842,2.056017688,6.844784712,2.574230336,78.32022721,76.32029657,1,50.045572721644106
1139,3.07367173,4.438266527,1.578586003,75.3073252,77.62283033,1,51.928444183208946
734,3.560699044,7.540237648,2.353533222,77.25263003,75.03893569,0,50.701127249278464
1036,4.413840034,6.860621227,1.169300622,76.90598299,82.61333053,1,50.91669571015321
530,3.816676615,6.014248754,3.381673599,76.22091513,68.57524982,1,51.34668817173241
745,3.645094744,4.440933368,1.660076106,77.40437319,73.48047415,1,50.607184250984346
696,4.259436817,6.750015813,0.36329488,84.9586919,87.91164791,1,46.235722139221686
623,2.906134537,6.149465561,1.444831579,82.88872809,77.02959065,1,47.3764650135899
648,2.548221148,3.569145033,2.786254716,81.08998097,84.50128738,1,48.40177160648748
696,1.670826855,9.982496665,1.797997729,77.68222056,82.04085497,0,50.435831858310046
1260,3.751030986,4.340763773,2.156065939,79.45616952,87.17852221,0,49.36162916294994
1314,2.821013376,4.854730587,1.611060325,78.54957617,80.57338903,0,49.906366307095816
607,4.054638022,3.653461241,3.074760912,79.93551816,83.98015554,0,49.077132476840376
480,4.188631419,5.825464461,1.368934175,77.65625914,66.94495145,1,50.45180654377333
1080,2.64752099,5.834779542,1.466905011,79.48527362,77.1332112,0,49.34428663030622
742,2.497885769,6.012440562,4.851827005,88.05955108,80.28399572,1,44.60136159092519
831,2.287431116,6.884045296,1.175711772,76.06224553,86.37074131,1,51.44703839401731
804,2.003590674,5.443201844,3.578601469,78.46154156,77.9444246,0,49.959732763289054
430,3.216291147,10.51658392,1.610077195,78.78533303,65.80474044,1,49.76386250421283
605,4.980230959,4.009394739,1.877505137,84.16610556,77.31187132,1,46.667671808916126
870,4.63949172,5.342292964,1.976920389,76.51704114,79.96274344,1,51.160169781081635
393,2.629091045,4.129341263,2.56546508,79.99598597,80.75317101,1,49.04141576545093
1207,4.086940707,7.139836656,1.218756384,78.57876988,82.5158562,0,49.88868760634242
627,4.81758371,3.778273392,1.829927564,82.91469334,88.66016159,1,47.36189971131375
412,2.788982005,8.779226841,1.562281017,77.92521696,93.37323038,1,50.286669595355065
1017,1.985613285,6.745207319,4.473806411,80.16224297,69.50150231,0,48.943409047586506
1297,4.450192974,6.573487886,1.328963492,83.46145405,89.49971499,1,47.05671961657161
1186,2.464418735,5.348569483,2.865400666,76.93234484,75.48468542,0,50.900254954495956
1043,2.871161732,5.306775625,2.945115301,75.65400014,72.7699841,1,51.70655698563826
672,3.134791407,5.940468197,4.425104047,76.98579737,87.41767273,1,50.8669427923229
571,0.158501698,11.41331722,2.312433786,76.77622508,76.75711706,1,50.997733770279176
672,2.997711336,5.764714627,1.72647518,78.86473021,80.62412775,1,49.7160052209256
807,3.366411659,9.066876471,1.561333586,78.49398652,85.50453904,1,49.94005492636345
795,5.051422009,2.091230507,1.627339277,77.13293368,84.15102935,1,50.77541092209042
811,4.127589641,3.999900911,2.003154942,87.72793017,81.39621359,1,44.772029658826604
442,2.646545977,7.773680557,1.200752091,77.62487504,81.24124879,1,50.47112785015354
628,4.415874351,5.889912854,0.941950994,77.13290261,70.0246841,1,50.77543022488353
588,4.26535447,5.50809986,1.723814756,78.33156529,84.98498304,0,50.038677532335804
1247,2.916418241,8.003848182,1.50331438,77.53390421,70.21654788,1,50.52719452267841
1244,3.580435582,11.17878754,6.799090278,81.31997402,93.7450706,0,48.268860587651204
563,3.027065118,14.95024335,3.309132142,76.99160908,78.91355587,1,50.863322802717
835,1.018225187,10.2809064,1.762943075,79.49968767,87.55874461,1,49.335700911541664
604,3.224156587,6.870205871,2.885564376,75.4011182,68.59683285,1,51.8682751379089
1107,2.382951375,3.836684725,1.002975155,82.49105815,87.4772693,2,47.600367021357364
609,4.114243016,6.638599609,1.767036333,80.31519463,80.01869908,0,48.853499899487055
388,3.959447905,6.059146379,2.013112778,75.37265712,77.26641038,1,51.8865223794508
751,2.714474338,5.362875095,1.023831034,78.31828242,70.57562769,1,50.04675557487918
768,2.61159771,7.281911133,2.947120322,78.71134657,81.03464691,1,49.80851937325759
1086,2.516158989,10.5587463,3.044978763,76.82878014,82.20182927,0,50.96488864223461
768,3.076909807,5.305303241,1.135412593,79.03803634,82.90654706,2,49.61177817097752
844,4.660272943,6.48573553,2.148405211,77.88838812,82.02743059,1,50.30923515057179
2022,4.129580145,5.582654023,1.743125678,76.22883381,84.84692619,0,51.341687538522024
691,1.934558219,7.491275977,2.439474176,76.94271352,82.51611571,1,50.893790586569224
572,3.73973671,6.79913136,2.844199749,77.32010817,76.81388319,1,50.65932050088321
723,3.62939162,2.899121291,1.763608215,79.48575481,81.74236952,2,49.343999974384396
906,3.91928891,7.519065243,3.02304405,79.02526451,90.8695065,0,49.6194482409739
752,4.434040786,7.473618752,1.664906753,88.75452613,76.2080694,0,44.24680640872925
602,6.167085277,12.25597114,0.343142245,78.66573337,78.41789039,1,49.83608000240768
873,4.852134089,6.683758173,1.829450924,86.29423611,83.67987302,0,45.521117166067974
420,2.389656257,6.538598508,2.551462963,76.91994439,90.09973465,1,50.907987613609635
671,4.838685079,7.680078345,2.638915519,83.53419887,87.05272667,1,47.01633510927198
772,1.813558367,7.969610911,2.941856754,77.47026349,75.86900716,1,50.56647159127124
954,2.157679132,4.683652146,2.477413625,78.28394689,83.12500065,0,50.06764577078809
734,4.234473566,5.617176918,1.37623887,82.43324157,78.73878021,1,47.633049597882284
1257,4.892976812,7.802080642,2.908501909,79.04489874,85.3901006,1,49.60765770435952
1026,4.618583703,4.403616421,1.055679166,78.58546068,74.63042575,0,49.884637184963985
555,4.891649663,6.87737308,2.373562793,75.4896685,79.63368565,1,51.811562986881775
663,4.716166848,4.483238954,1.11063441,77.76137965,82.13931858,1,50.387169166861106
1050,4.599127147,7.745833795,2.908269833,79.19074252,73.72843215,1,49.520205891409525
1010,3.871177536,6.764471269,3.410816194,89.54116718,83.24206978,2,43.85050438581215
1070,3.007198827,3.481125705,2.101114076,80.09645679,68.83663985,0,48.98215482370609
900,3.041490414,5.13260352,2.25333732,84.70292634,74.04348799,0,46.37446362873962
423,2.883314247,4.495737612,1.851351733,78.87652083,81.6979155,1,49.70890409714528
943,2.637358506,4.210138542,2.018780408,82.77387913,76.27506792,0,47.44096923988003
809,2.931311351,7.916999204,1.027656174,78.08786401,78.22465811,0,50.18719091692616
906,2.862582911,5.599955943,3.181995002,79.12500114,76.44820295,0,49.559598106081076
493,2.903134929,3.339129296,2.131639902,80.23661886,84.56227995,0,48.899658500842385
861,2.431707422,11.11985991,2.160996905,78.36351054,78.64939628,0,50.01925770976442
1337,3.68425981,7.093788365,1.82123669,80.23261329,92.19654828,0,48.90201325381587
525,2.274515612,7.550150469,1.626172139,78.10323526,67.4827026,1,50.17780445185917
1055,3.245473665,6.809218878,1.622731853,78.26513991,80.65761348,0,50.07909361689532
754,2.220767066,6.121567784,1.526540495,79.04035769,70.67160391,1,49.61038428087731
711,2.830868649,5.423504151,2.131943323,77.7813008,83.66966307,1,50.3749335833668
883,2.22196529,5.866097336,3.175779966,78.55866494,85.53124009,1,49.90086147617921
860,5.038024406,6.184968343,1.02916247,77.48061885,83.11507265,1,50.56007753476751
810,1.948652358,7.204750596,1.307334646,77.84918648,86.83905374,0,50.33327088867824
710,2.497250159,5.708880165,1.106337441,78.57907762,75.69179916,1,49.88850129863904
522,4.947887017,6.417194324,2.738703368,79.31910325,77.37394624,0,49.44342470013644
1424,3.190191227,7.489145014,1.081327453,79.22919958,80.51723455,0,49.497183760642024
966,2.600166068,3.355343918,2.712310093,80.36990745,75.25178268,0,48.82139720896818
767,3.393123189,14.79042771,1.390942346,76.99946681,69.07537178,1,50.85842899185511
918,5.260520077,4.330070679,1.733414993,78.99809019,78.70190092,0,49.635773465684174
651,2.564880201,9.026577214,1.881087426,75.21368187,69.79413067,1,51.9886192373993
1424,3.409877777,8.954140069,1.956755868,79.87995473,74.70984016,1,49.1099860381838
645,2.352143591,4.68444633,5.762317288,78.22306601,86.40453318,2,50.104718004418146
597,3.870977845,8.084320862,0.798268571,80.32455534,70.8661643,0,48.84800531099552
1108,3.49758966,4.095852304,0.878180687,88.36131584,81.29493742,0,44.44689510226321
842,4.289323574,3.472728904,1.732459637,84.48030424,69.65312892,0,46.49572738549111
833,1.951088397,4.362830767,2.035471565,79.29469298,87.71375911,0,49.458012646365205
775,2.309675903,5.339080148,1.958663436,81.42469188,79.89058426,1,48.20852300920194
1247,2.499077673,2.605464921,2.979263608,77.72842967,78.33419344,1,50.40741664212502
797,4.929457437,7.999739406,2.049939639,77.0531487,74.2834577,1,50.825014264762416
836,0.148360827,5.62276907,1.631590964,75.83681057,76.78693442,1,51.59010915685793
966,3.057824638,12.69488235,2.902307639,79.89826646,91.19412619,1,49.09915510100548
1100,2.618713701,5.908593681,1.56785799,79.00961888,85.5480816,1,49.6288465345453
1266,2.358972399,3.591274608,1.871494436,77.61556648,84.56797001,1,50.476860659743664
403,2.623912812,4.34994243,1.437512309,77.55099274,76.1240299,1,50.51665563873932
1313,1.957896791,4.915641602,2.806226222,79.31724164,82.14642055,0,49.44453700363382
647,2.199257997,5.774292881,1.698525718,78.56529128,69.32715139,1,49.89684863698502
442,3.180055368,4.724731666,1.973321912,79.21898326,81.35726231,0,49.503298176096585
392,2.034794206,5.510364153,1.412874686,77.65230054,82.56664935,1,50.454243017876735
693,2.594408312,5.459545693,1.307809658,77.97757477,82.15423568,1,50.2546147855365
778,2.342828329,5.566512674,2.277635471,85.61483008,78.85923919,0,45.882588368215885
1275,3.179759916,6.812713086,3.014988866,79.69070636,81.39608261,2,49.222127856407305
491,3.227968267,4.90635017,1.233751345,79.96634515,80.80063828,0,49.05891902357348
638,4.840128195,15.91922217,2.351783235,77.8621973,88.154257,1,50.32529168405229
524,0.809676792,7.93922041,2.077859877,78.04925269,92.9579256,0,50.21078032107541
1048,4.470396558,6.645529515,2.399937474,79.9660551,87.99002261,1,49.05909034694905
697,3.871974956,1.685635213,1.47343475,80.22737303,81.87021863,0,48.90509409540051
711,4.606372709,7.168955315,1.516624069,77.72361246,71.70627318,1,50.41037777610633
617,2.260673345,7.883904615,1.668753561,87.6979655,75.49633597,1,44.78749854674653
517,3.50142817,7.244410006,3.467369808,78.24350441,74.50566262,1,50.09226794334216
1321,3.51371693,6.576911678,1.544345502,77.67332365,82.79477648,2,50.44130550463471
755,4.835669623,2.973395764,2.827606535,76.83214096,87.5162541,1,50.96278929922575
1508,3.655774789,10.02448463,2.367904694,85.07981541,75.44528822,0,46.170231860309215
741,3.012372215,5.169604274,2.624146565,80.29934558,89.26938656,1,48.862805113927934
420,2.022598544,7.701125884,1.344991751,79.7720811,72.37568106,0,49.17386199976879
716,3.664915394,5.799416931,0.868320345,80.80595244,79.81702935,1,48.56665403741108
996,2.559354316,4.837159562,1.908423505,77.1399986,81.48109331,0,50.771021993694255
659,2.259402435,12.42413991,0.951407862,79.02497267,74.87376539,1,49.61962352464749
575,4.855135722,7.867899014,1.084153718,84.73558073,72.97147569,1,46.35671585078935
739,2.318023679,8.795702115,1.685243814,78.7734304,86.39531554,2,49.77104274223411
625,4.199611902,4.227676778,2.190947993,75.60576231,84.24237851,1,51.737348050339925
606,4.211201344,5.892132433,2.424455268,84.80497612,72.94112949,1,46.31903250564186
826,4.250281112,6.079402552,1.501803429,79.9495516,80.01720657,1,49.068839892719794
549,3.50746463,5.206489335,1.955810286,78.20057618,70.06215507,1,50.11842294613772
966,1.756300907,5.358000196,1.638474394,78.83946981,73.32899903,0,49.731223791952374
1040,2.333298928,5.322340435,1.090600321,77.16174132,71.57090145,0,50.75751829132765
733,3.809537993,6.014952988,1.597351022,78.66321945,77.32366607,1,49.83759962663089
625,3.45182088,7.979222028,1.808510278,76.13062536,74.50015549,1,51.40375651740575
430,3.523970359,6.286524993,1.230455784,77.33152196,79.52772225,0,50.652253975502745
737,2.022647311,8.385359027,2.771291538,75.84506876,88.18675443,1,51.58485787200268
373,1.934721735,15.58308429,2.997595049,78.0528839,70.81972257,1,50.20856115706703
936,2.513968392,6.617980142,2.111588453,78.53738897,83.41390825,1,49.913749176180346
776,3.109176645,0.629104541,1.449225977,84.26022441,90.46340927,0,46.61606715485123
1560,4.548735665,5.483256787,1.20588314,79.43196302,77.38085303,1,49.37606014257623
453,4.273580605,5.817989744,2.505244416,77.5257927,89.10389251,1,50.53219820403257
711,2.9849569,8.123948535,1.943969342,77.88410414,87.20787583,1,50.31186097117358
565,3.841549918,12.79427265,1.598840586,77.9601838,89.14919971,1,50.2652586609696
835,2.377236714,5.609055899,2.536166632,78.3131061,80.09504339,1,50.049904097819514
1391,2.636268124,6.275427133,2.565209268,77.57612938,72.7759749,1,50.501159164027285
374,3.598753395,8.418555776,0.815336746,79.69231605,77.56996463,1,49.22117242467666
1011,5.56374303,6.18110806,2.934747915,78.58163725,79.55258656,1,49.8869517223703
432,2.115838806,6.808151819,2.654194055,77.92626609,74.46695725,1,50.286026996109264
559,5.663638954,5.070563931,2.490052078,80.01674966,78.16486459,1,49.02916002814099
1093,2.147384835,8.236703019,2.255987595,76.50196786,75.95722289,0,51.16963985163242
1118,2.833704973,6.582414953,3.119121543,79.65107635,86.7161613,2,49.245658856401754
373,3.62185889,8.260024321,2.389886767,75.14160802,80.96852221,2,52.03500334097932
961,1.907135494,14.43163506,1.552088252,78.47543301,73.1368491,0,49.95130621850043
708,1.86246793,3.338360502,4.455992946,78.70199909,82.26854661,1,49.814165528739444
835,3.255016954,8.558717211,1.29011212,77.89825257,78.27785149,0,50.303189604260425
922,3.780386815,6.457391372,2.416160949,76.72463454,84.18901877,2,51.03000630511732
856,4.181368073,7.051852191,2.898801613,78.90278402,85.32530577,0,49.693091949943486
800,3.496302285,18.01465744,3.147224592,80.58943108,79.63414602,1,48.692903531033195
426,4.128386499,6.393743247,0.894590546,83.62087963,80.93959239,1,46.968280754980675
770,3.834607022,7.261652433,2.132297582,77.08418591,73.18220736,1,50.80570959084989
663,3.759915357,3.33087856,1.026883373,79.37245687,88.66814203,0,49.41156178005381
599,3.772298298,5.146466658,1.7552684,79.86556213,77.27890902,0,49.118501372630284
699,1.888278791,8.051474929,3.165520987,83.51510227,81.54731969,0,47.026931693496444
1062,2.674156794,6.169680484,2.262398056,76.39545832,84.10123789,1,51.23662975879134
633,3.339562014,1.056442029,1.39651547,87.97695796,78.68360982,0,44.643777751669326
711,2.004838902,6.801830753,2.918494094,87.09607007,89.44520137,1,45.09990306949925
498,3.156905033,7.160322665,2.028072903,77.31819147,84.05881275,0,50.6605073133314
398,2.312080704,6.255842284,1.672838186,77.87349237,83.6134238,1,50.31836621067883
940,2.575607723,2.289009696,2.049784896,80.11755056,80.54966381,0,48.969726413302766
479,3.599369519,4.132807013,1.481021952,84.84647028,73.74790042,0,46.29652180313806
495,3.63070382,4.50697912,1.485463241,83.75345909,91.48149597,1,46.89492100788492
959,1.995390491,4.479136032,6.348168503,77.56191918,80.32472678,0,50.50991874595069
954,2.008359962,6.44433514,1.848926273,77.66366656,71.61977272,1,50.447247823293424
568,3.50519801,5.56791313,1.369138139,78.63716087,81.85254502,2,49.85335562948679
700,2.200335595,14.85150365,1.300268593,83.65250281,82.43323788,0,46.950767436793065
839,4.712869496,5.898947029,3.471281307,78.95951575,91.07621794,0,49.65896097414558
